"","date","state","variant_count","variant","status"
"1251",2021-07-13,"Melaka",0,"Delta B.1.617.2","voc"
"1252",2021-07-13,"W.P. Labuan",4,"Delta B.1.617.2","voc"
"1253",2021-07-13,"Pahang",0,"Delta B.1.617.2","voc"
"1254",2021-07-13,"Malaysia",9,"Delta B.1.617.2","voc"
"1255",2021-07-13,"Selangor",5,"Delta B.1.617.2","voc"
"1256",2021-07-13,"Kelantan",0,"Delta B.1.617.2","voc"
"1257",2021-07-13,"Sarawak",1,"Delta B.1.617.2","voc"
"1258",2021-07-13,"W.P. Kuala Lumpur",7,"Delta B.1.617.2","voc"
"1259",2021-07-13,"Kedah",2,"Delta B.1.617.2","voc"
"1260",2021-07-13,"Perak",0,"Delta B.1.617.2","voc"
"1261",2021-07-13,"Johor",4,"Delta B.1.617.2","voc"
"1262",2021-07-13,"W.P. Putrajaya",2,"Delta B.1.617.2","voc"
"1263",2021-07-13,"Terengganu",1,"Delta B.1.617.2","voc"
"1264",2021-07-13,"Negeri Sembilan",6,"Delta B.1.617.2","voc"
"1265",2021-07-13,"Sabah",3,"Delta B.1.617.2","voc"
"1266",2021-07-13,"Perlis",2,"Delta B.1.617.2","voc"
"1267",2021-07-13,"Pulau Pinang",0,"Delta B.1.617.2","voc"
"1268",2021-07-13,"Melaka",5,"Delta B.1.617.2","voc"
"1269",2021-07-13,"W.P. Labuan",10,"Delta B.1.617.2","voc"
"1270",2021-07-13,"Pahang",10,"Delta B.1.617.2","voc"
"1271",2021-07-13,"Malaysia",58,"Delta B.1.617.2","voc"
"1272",2021-07-13,"Selangor",1,"Kappa B.1.617.1","voc"
"1273",2021-07-13,"Kelantan",0,"Kappa B.1.617.1","voc"
"1274",2021-07-13,"Sarawak",0,"Kappa B.1.617.1","voc"
"1275",2021-07-13,"W.P. Kuala Lumpur",0,"Kappa B.1.617.1","voc"
"1276",2021-07-13,"Kedah",0,"Kappa B.1.617.1","voc"
"1277",2021-07-13,"Perak",0,"Kappa B.1.617.1","voc"
"1278",2021-07-13,"Johor",0,"Kappa B.1.617.1","voc"
"1279",2021-07-13,"W.P. Putrajaya",0,"Kappa B.1.617.1","voc"
"1280",2021-07-13,"Terengganu",0,"Kappa B.1.617.1","voc"
"1281",2021-07-13,"Negeri Sembilan",0,"Kappa B.1.617.1","voc"
"1282",2021-07-13,"Sabah",0,"Kappa B.1.617.1","voc"
"1283",2021-07-13,"Perlis",0,"Kappa B.1.617.1","voc"
"1284",2021-07-13,"Pulau Pinang",0,"Kappa B.1.617.1","voc"
"1285",2021-07-13,"Melaka",0,"Kappa B.1.617.1","voc"
"1286",2021-07-13,"W.P. Labuan",0,"Kappa B.1.617.1","voc"
"1287",2021-07-13,"Pahang",0,"Kappa B.1.617.1","voc"
"1288",2021-07-13,"Malaysia",4,"Kappa B.1.617.1","voc"
"1289",2021-07-13,"Selangor",0,"Kappa B.1.617.1","voc"
"1290",2021-07-13,"Kelantan",0,"Kappa B.1.617.1","voc"
"1291",2021-07-13,"Sarawak",0,"Kappa B.1.617.1","voc"
"1292",2021-07-13,"W.P. Kuala Lumpur",0,"Kappa B.1.617.1","voc"
"1293",2021-07-13,"Kedah",0,"Kappa B.1.617.1","voc"
"1294",2021-07-13,"Perak",0,"Kappa B.1.617.1","voc"
"1295",2021-07-13,"Johor",3,"Kappa B.1.617.1","voc"
"1296",2021-07-13,"W.P. Putrajaya",0,"Kappa B.1.617.1","voc"
"1297",2021-07-13,"Terengganu",0,"Kappa B.1.617.1","voc"
"1298",2021-07-13,"Negeri Sembilan",0,"Kappa B.1.617.1","voc"
"1299",2021-07-13,"Sabah",0,"Kappa B.1.617.1","voc"
"1300",2021-07-13,"Perlis",0,"Kappa B.1.617.1","voc"
"1301",2021-07-13,"Pulau Pinang",0,"Kappa B.1.617.1","voc"
"1302",2021-07-13,"Melaka",0,"Kappa B.1.617.1","voc"
"1303",2021-07-13,"W.P. Labuan",0,"Kappa B.1.617.1","voc"
"1304",2021-07-13,"Pahang",0,"Kappa B.1.617.1","voc"
"1305",2021-07-13,"Malaysia",0,"Kappa B.1.617.1","voc"
"1306",2021-07-13,"Selangor",0,"Theta P.3","voi"
"1307",2021-07-13,"Kelantan",0,"Theta P.3","voi"
"1308",2021-07-13,"Sarawak",0,"Theta P.3","voi"
"1309",2021-07-13,"W.P. Kuala Lumpur",0,"Theta P.3","voi"
"1310",2021-07-13,"Kedah",0,"Theta P.3","voi"
"1311",2021-07-13,"Perak",0,"Theta P.3","voi"
"1312",2021-07-13,"Johor",0,"Theta P.3","voi"
"1313",2021-07-13,"W.P. Putrajaya",0,"Theta P.3","voi"
"1314",2021-07-13,"Terengganu",0,"Theta P.3","voi"
"1315",2021-07-13,"Negeri Sembilan",0,"Theta P.3","voi"
"1316",2021-07-13,"Sabah",0,"Theta P.3","voi"
"1317",2021-07-13,"Perlis",0,"Theta P.3","voi"
"1318",2021-07-13,"Pulau Pinang",0,"Theta P.3","voi"
"1319",2021-07-13,"Melaka",0,"Theta P.3","voi"
"1320",2021-07-13,"W.P. Labuan",0,"Theta P.3","voi"
"1321",2021-07-13,"Pahang",0,"Theta P.3","voi"
"1322",2021-07-13,"Malaysia",0,"Theta P.3","voi"
"1323",2021-07-13,"Selangor",0,"Theta P.3","voi"
"1324",2021-07-13,"Kelantan",0,"Theta P.3","voi"
"1325",2021-07-13,"Sarawak",13,"Theta P.3","voi"
"1326",2021-07-13,"W.P. Kuala Lumpur",0,"Theta P.3","voi"
"1327",2021-07-13,"Kedah",0,"Theta P.3","voi"
"1328",2021-07-13,"Perak",0,"Theta P.3","voi"
"1329",2021-07-13,"Johor",0,"Theta P.3","voi"
"1330",2021-07-13,"W.P. Putrajaya",0,"Theta P.3","voi"
"1331",2021-07-13,"Terengganu",0,"Theta P.3","voi"
"1332",2021-07-13,"Negeri Sembilan",0,"Theta P.3","voi"
"1333",2021-07-13,"Sabah",0,"Theta P.3","voi"
"1334",2021-07-13,"Perlis",0,"Theta P.3","voi"
"1335",2021-07-13,"Pulau Pinang",0,"Theta P.3","voi"
"1336",2021-07-13,"Melaka",0,"Theta P.3","voi"
"1337",2021-07-13,"W.P. Labuan",0,"Theta P.3","voi"
"1338",2021-07-13,"Pahang",0,"Theta P.3","voi"
"1339",2021-07-13,"Malaysia",13,"Theta P.3","voi"
"1340",2021-07-13,"Selangor",0,"Eta B.1.525","voi"
"1341",2021-07-13,"Kelantan",0,"Eta B.1.525","voi"
"1342",2021-07-13,"Sarawak",1,"Eta B.1.525","voi"
"1343",2021-07-13,"W.P. Kuala Lumpur",2,"Eta B.1.525","voi"
"1344",2021-07-13,"Kedah",0,"Eta B.1.525","voi"
"1345",2021-07-13,"Perak",0,"Eta B.1.525","voi"
"1346",2021-07-13,"Johor",0,"Eta B.1.525","voi"
"1347",2021-07-13,"W.P. Putrajaya",0,"Eta B.1.525","voi"
"1348",2021-07-13,"Terengganu",0,"Eta B.1.525","voi"
"1349",2021-07-13,"Negeri Sembilan",0,"Eta B.1.525","voi"
"1350",2021-07-13,"Sabah",0,"Eta B.1.525","voi"
"1351",2021-07-13,"Perlis",0,"Eta B.1.525","voi"
"1352",2021-07-13,"Pulau Pinang",0,"Eta B.1.525","voi"
"1353",2021-07-13,"Melaka",0,"Eta B.1.525","voi"
"1354",2021-07-13,"W.P. Labuan",0,"Eta B.1.525","voi"
"1355",2021-07-13,"Pahang",0,"Eta B.1.525","voi"
"1356",2021-07-13,"Malaysia",3,"Eta B.1.525","voi"
"1357",2021-07-13,"Selangor",0,"Eta B.1.525","voi"
"1358",2021-07-13,"Kelantan",0,"Eta B.1.525","voi"
"1359",2021-07-13,"Sarawak",0,"Eta B.1.525","voi"
"1360",2021-07-13,"W.P. Kuala Lumpur",0,"Eta B.1.525","voi"
"1361",2021-07-13,"Kedah",0,"Eta B.1.525","voi"
"1362",2021-07-13,"Perak",0,"Eta B.1.525","voi"
"1363",2021-07-13,"Johor",0,"Eta B.1.525","voi"
"1364",2021-07-13,"W.P. Putrajaya",0,"Eta B.1.525","voi"
"1365",2021-07-13,"Terengganu",0,"Eta B.1.525","voi"
"1366",2021-07-13,"Negeri Sembilan",0,"Eta B.1.525","voi"
"1367",2021-07-13,"Sabah",0,"Eta B.1.525","voi"
"1368",2021-07-13,"Perlis",0,"Eta B.1.525","voi"
"1369",2021-07-13,"Pulau Pinang",0,"Eta B.1.525","voi"
"1370",2021-07-13,"Melaka",0,"Eta B.1.525","voi"
"1371",2021-07-13,"W.P. Labuan",0,"Eta B.1.525","voi"
"1372",2021-07-13,"Pahang",0,"Eta B.1.525","voi"
"1373",2021-07-13,"Malaysia",0,"Eta B.1.525","voi"
"1374",2021-07-23,"Selangor",2,"Alpha B.1.1.7","voc"
"1375",2021-07-23,"Kelantan",0,"Alpha B.1.1.7","voc"
"1376",2021-07-23,"Sarawak",0,"Alpha B.1.1.7","voc"
"1377",2021-07-23,"W.P. Kuala Lumpur",3,"Alpha B.1.1.7","voc"
"1378",2021-07-23,"Kedah",0,"Alpha B.1.1.7","voc"
"1379",2021-07-23,"Perak",0,"Alpha B.1.1.7","voc"
"1380",2021-07-23,"Johor",0,"Alpha B.1.1.7","voc"
"1381",2021-07-23,"W.P. Putrajaya",0,"Alpha B.1.1.7","voc"
"1382",2021-07-23,"Terengganu",0,"Alpha B.1.1.7","voc"
"1383",2021-07-23,"Negeri Sembilan",0,"Alpha B.1.1.7","voc"
"1384",2021-07-23,"Sabah",0,"Alpha B.1.1.7","voc"
"1385",2021-07-23,"Perlis",0,"Alpha B.1.1.7","voc"
"1386",2021-07-23,"Pulau Pinang",0,"Alpha B.1.1.7","voc"
"1387",2021-07-23,"Melaka",0,"Alpha B.1.1.7","voc"
"1388",2021-07-23,"W.P. Labuan",0,"Alpha B.1.1.7","voc"
"1389",2021-07-23,"Pahang",0,"Alpha B.1.1.7","voc"
"1390",2021-07-23,"Malaysia",5,"Alpha B.1.1.7","voc"
"1391",2021-07-23,"Selangor",6,"Alpha B.1.1.7","voc"
"1392",2021-07-23,"Kelantan",0,"Alpha B.1.1.7","voc"
"1393",2021-07-23,"Sarawak",0,"Alpha B.1.1.7","voc"
"1394",2021-07-23,"W.P. Kuala Lumpur",0,"Alpha B.1.1.7","voc"
"1395",2021-07-23,"Kedah",0,"Alpha B.1.1.7","voc"
"1396",2021-07-23,"Perak",0,"Alpha B.1.1.7","voc"
"1397",2021-07-23,"Johor",0,"Alpha B.1.1.7","voc"
"1398",2021-07-23,"W.P. Putrajaya",0,"Alpha B.1.1.7","voc"
"1399",2021-07-23,"Terengganu",0,"Alpha B.1.1.7","voc"
"1400",2021-07-23,"Negeri Sembilan",0,"Alpha B.1.1.7","voc"
"1401",2021-07-23,"Sabah",3,"Alpha B.1.1.7","voc"
"1402",2021-07-23,"Perlis",0,"Alpha B.1.1.7","voc"
"1403",2021-07-23,"Pulau Pinang",0,"Alpha B.1.1.7","voc"
"1404",2021-07-23,"Melaka",0,"Alpha B.1.1.7","voc"
"1405",2021-07-23,"W.P. Labuan",0,"Alpha B.1.1.7","voc"
"1406",2021-07-23,"Pahang",0,"Alpha B.1.1.7","voc"
"1407",2021-07-23,"Malaysia",9,"Alpha B.1.1.7","voc"
"1408",2021-07-23,"Selangor",0,"Beta B.1.351","voc"
"1409",2021-07-23,"Kelantan",0,"Beta B.1.351","voc"
"1410",2021-07-23,"Sarawak",1,"Beta B.1.351","voc"
"1411",2021-07-23,"W.P. Kuala Lumpur",0,"Beta B.1.351","voc"
"1412",2021-07-23,"Kedah",0,"Beta B.1.351","voc"
"1413",2021-07-23,"Perak",0,"Beta B.1.351","voc"
"1414",2021-07-23,"Johor",0,"Beta B.1.351","voc"
"1415",2021-07-23,"W.P. Putrajaya",0,"Beta B.1.351","voc"
"1416",2021-07-23,"Terengganu",0,"Beta B.1.351","voc"
"1417",2021-07-23,"Negeri Sembilan",0,"Beta B.1.351","voc"
"1418",2021-07-23,"Sabah",0,"Beta B.1.351","voc"
"1419",2021-07-23,"Perlis",0,"Beta B.1.351","voc"
"1420",2021-07-23,"Pulau Pinang",0,"Beta B.1.351","voc"
"1421",2021-07-23,"Melaka",0,"Beta B.1.351","voc"
"1422",2021-07-23,"W.P. Labuan",0,"Beta B.1.351","voc"
"1423",2021-07-23,"Pahang",0,"Beta B.1.351","voc"
"1424",2021-07-23,"Malaysia",1,"Beta B.1.351","voc"
"1425",2021-07-23,"Selangor",48,"Beta B.1.351","voc"
"1426",2021-07-23,"Kelantan",24,"Beta B.1.351","voc"
"1427",2021-07-23,"Sarawak",44,"Beta B.1.351","voc"
"1428",2021-07-23,"W.P. Kuala Lumpur",9,"Beta B.1.351","voc"
"1429",2021-07-23,"Kedah",14,"Beta B.1.351","voc"
"1430",2021-07-23,"Perak",16,"Beta B.1.351","voc"
"1431",2021-07-23,"Johor",10,"Beta B.1.351","voc"
"1432",2021-07-23,"W.P. Putrajaya",3,"Beta B.1.351","voc"
"1433",2021-07-23,"Terengganu",9,"Beta B.1.351","voc"
"1434",2021-07-23,"Negeri Sembilan",3,"Beta B.1.351","voc"
"1435",2021-07-23,"Sabah",4,"Beta B.1.351","voc"
"1436",2021-07-23,"Perlis",4,"Beta B.1.351","voc"
"1437",2021-07-23,"Pulau Pinang",8,"Beta B.1.351","voc"
"1438",2021-07-23,"Melaka",7,"Beta B.1.351","voc"
"1439",2021-07-23,"W.P. Labuan",0,"Beta B.1.351","voc"
"1440",2021-07-23,"Pahang",2,"Beta B.1.351","voc"
"1441",2021-07-23,"Malaysia",205,"Beta B.1.351","voc"
"1442",2021-07-23,"Selangor",2,"Delta B.1.617.2","voc"
"1443",2021-07-23,"Kelantan",0,"Delta B.1.617.2","voc"
"1444",2021-07-23,"Sarawak",1,"Delta B.1.617.2","voc"
"1445",2021-07-23,"W.P. Kuala Lumpur",1,"Delta B.1.617.2","voc"
"1446",2021-07-23,"Kedah",0,"Delta B.1.617.2","voc"
"1447",2021-07-23,"Perak",0,"Delta B.1.617.2","voc"
"1448",2021-07-23,"Johor",1,"Delta B.1.617.2","voc"
"1449",2021-07-23,"W.P. Putrajaya",0,"Delta B.1.617.2","voc"
"1450",2021-07-23,"Terengganu",0,"Delta B.1.617.2","voc"
"1451",2021-07-23,"Negeri Sembilan",0,"Delta B.1.617.2","voc"
"1452",2021-07-23,"Sabah",0,"Delta B.1.617.2","voc"
"1453",2021-07-23,"Perlis",0,"Delta B.1.617.2","voc"
"1454",2021-07-23,"Pulau Pinang",1,"Delta B.1.617.2","voc"
"1455",2021-07-23,"Melaka",0,"Delta B.1.617.2","voc"
"1456",2021-07-23,"W.P. Labuan",4,"Delta B.1.617.2","voc"
"1457",2021-07-23,"Pahang",0,"Delta B.1.617.2","voc"
"1458",2021-07-23,"Malaysia",10,"Delta B.1.617.2","voc"
"1459",2021-07-23,"Selangor",15,"Delta B.1.617.2","voc"
"1460",2021-07-23,"Kelantan",1,"Delta B.1.617.2","voc"
"1461",2021-07-23,"Sarawak",92,"Delta B.1.617.2","voc"
"1462",2021-07-23,"W.P. Kuala Lumpur",10,"Delta B.1.617.2","voc"
"1463",2021-07-23,"Kedah",4,"Delta B.1.617.2","voc"
"1464",2021-07-23,"Perak",1,"Delta B.1.617.2","voc"
"1465",2021-07-23,"Johor",8,"Delta B.1.617.2","voc"
"1466",2021-07-23,"W.P. Putrajaya",2,"Delta B.1.617.2","voc"
"1467",2021-07-23,"Terengganu",1,"Delta B.1.617.2","voc"
"1468",2021-07-23,"Negeri Sembilan",7,"Delta B.1.617.2","voc"
"1469",2021-07-23,"Sabah",3,"Delta B.1.617.2","voc"
"1470",2021-07-23,"Perlis",2,"Delta B.1.617.2","voc"
"1471",2021-07-23,"Pulau Pinang",0,"Delta B.1.617.2","voc"
"1472",2021-07-23,"Melaka",5,"Delta B.1.617.2","voc"
"1473",2021-07-23,"W.P. Labuan",10,"Delta B.1.617.2","voc"
"1474",2021-07-23,"Pahang",18,"Delta B.1.617.2","voc"
"1475",2021-07-23,"Malaysia",179,"Delta B.1.617.2","voc"
"1476",2021-07-23,"Selangor",1,"Kappa B.1.617.1","voc"
"1477",2021-07-23,"Kelantan",0,"Kappa B.1.617.1","voc"
"1478",2021-07-23,"Sarawak",0,"Kappa B.1.617.1","voc"
"1479",2021-07-23,"W.P. Kuala Lumpur",0,"Kappa B.1.617.1","voc"
"1480",2021-07-23,"Kedah",0,"Kappa B.1.617.1","voc"
"1481",2021-07-23,"Perak",0,"Kappa B.1.617.1","voc"
"1482",2021-07-23,"Johor",3,"Kappa B.1.617.1","voc"
"1483",2021-07-23,"W.P. Putrajaya",0,"Kappa B.1.617.1","voc"
"1484",2021-07-23,"Terengganu",0,"Kappa B.1.617.1","voc"
"1485",2021-07-23,"Negeri Sembilan",0,"Kappa B.1.617.1","voc"
"1486",2021-07-23,"Sabah",0,"Kappa B.1.617.1","voc"
"1487",2021-07-23,"Perlis",0,"Kappa B.1.617.1","voc"
"1488",2021-07-23,"Pulau Pinang",0,"Kappa B.1.617.1","voc"
"1489",2021-07-23,"Melaka",0,"Kappa B.1.617.1","voc"
"1490",2021-07-23,"W.P. Labuan",0,"Kappa B.1.617.1","voc"
"1491",2021-07-23,"Pahang",0,"Kappa B.1.617.1","voc"
"1492",2021-07-23,"Malaysia",4,"Kappa B.1.617.1","voc"
"1493",2021-07-23,"Selangor",0,"Kappa B.1.617.1","voc"
"1494",2021-07-23,"Kelantan",0,"Kappa B.1.617.1","voc"
"1495",2021-07-23,"Sarawak",0,"Kappa B.1.617.1","voc"
"1496",2021-07-23,"W.P. Kuala Lumpur",0,"Kappa B.1.617.1","voc"
"1497",2021-07-23,"Kedah",0,"Kappa B.1.617.1","voc"
"1498",2021-07-23,"Perak",0,"Kappa B.1.617.1","voc"
"1499",2021-07-23,"Johor",0,"Kappa B.1.617.1","voc"
"1500",2021-07-23,"W.P. Putrajaya",0,"Kappa B.1.617.1","voc"
"1501",2021-07-23,"Terengganu",0,"Kappa B.1.617.1","voc"
"1502",2021-07-23,"Negeri Sembilan",0,"Kappa B.1.617.1","voc"
"1503",2021-07-23,"Sabah",0,"Kappa B.1.617.1","voc"
"1504",2021-07-23,"Perlis",0,"Kappa B.1.617.1","voc"
"1505",2021-07-23,"Pulau Pinang",0,"Kappa B.1.617.1","voc"
"1506",2021-07-23,"Melaka",0,"Kappa B.1.617.1","voc"
"1507",2021-07-23,"W.P. Labuan",0,"Kappa B.1.617.1","voc"
"1508",2021-07-23,"Pahang",0,"Kappa B.1.617.1","voc"
"1509",2021-07-23,"Malaysia",0,"Kappa B.1.617.1","voc"
"1510",2021-07-23,"Selangor",0,"Theta P.3","voi"
"1511",2021-07-23,"Kelantan",0,"Theta P.3","voi"
"1512",2021-07-23,"Sarawak",0,"Theta P.3","voi"
"1513",2021-07-23,"W.P. Kuala Lumpur",0,"Theta P.3","voi"
"1514",2021-07-23,"Kedah",0,"Theta P.3","voi"
"1515",2021-07-23,"Perak",0,"Theta P.3","voi"
"1516",2021-07-23,"Johor",0,"Theta P.3","voi"
"1517",2021-07-23,"W.P. Putrajaya",0,"Theta P.3","voi"
"1518",2021-07-23,"Terengganu",0,"Theta P.3","voi"
"1519",2021-07-23,"Negeri Sembilan",0,"Theta P.3","voi"
"1520",2021-07-23,"Sabah",0,"Theta P.3","voi"
"1521",2021-07-23,"Perlis",0,"Theta P.3","voi"
"1522",2021-07-23,"Pulau Pinang",0,"Theta P.3","voi"
"1523",2021-07-23,"Melaka",0,"Theta P.3","voi"
"1524",2021-07-23,"W.P. Labuan",0,"Theta P.3","voi"
"1525",2021-07-23,"Pahang",0,"Theta P.3","voi"
"1526",2021-07-23,"Malaysia",0,"Theta P.3","voi"
"1527",2021-07-23,"Selangor",0,"Theta P.3","voi"
"1528",2021-07-23,"Kelantan",0,"Theta P.3","voi"
"1529",2021-07-23,"Sarawak",13,"Theta P.3","voi"
"1530",2021-07-23,"W.P. Kuala Lumpur",0,"Theta P.3","voi"
"1531",2021-07-23,"Kedah",0,"Theta P.3","voi"
"1532",2021-07-23,"Perak",0,"Theta P.3","voi"
"1533",2021-07-23,"Johor",0,"Theta P.3","voi"
"1534",2021-07-23,"W.P. Putrajaya",0,"Theta P.3","voi"
"1535",2021-07-23,"Terengganu",0,"Theta P.3","voi"
"1536",2021-07-23,"Negeri Sembilan",0,"Theta P.3","voi"
"1537",2021-07-23,"Sabah",0,"Theta P.3","voi"
"1538",2021-07-23,"Perlis",0,"Theta P.3","voi"
"1539",2021-07-23,"Pulau Pinang",0,"Theta P.3","voi"
"1540",2021-07-23,"Melaka",0,"Theta P.3","voi"
"1541",2021-07-23,"W.P. Labuan",0,"Theta P.3","voi"
"1542",2021-07-23,"Pahang",0,"Theta P.3","voi"
"1543",2021-07-23,"Malaysia",13,"Theta P.3","voi"
"1544",2021-07-23,"Selangor",0,"Eta B.1.525","voi"
"1545",2021-07-23,"Kelantan",0,"Eta B.1.525","voi"
"1546",2021-07-23,"Sarawak",1,"Eta B.1.525","voi"
"1547",2021-07-23,"W.P. Kuala Lumpur",2,"Eta B.1.525","voi"
"1548",2021-07-23,"Kedah",0,"Eta B.1.525","voi"
"1549",2021-07-23,"Perak",0,"Eta B.1.525","voi"
"1550",2021-07-23,"Johor",0,"Eta B.1.525","voi"
"1551",2021-07-23,"W.P. Putrajaya",0,"Eta B.1.525","voi"
"1552",2021-07-23,"Terengganu",0,"Eta B.1.525","voi"
"1553",2021-07-23,"Negeri Sembilan",0,"Eta B.1.525","voi"
"1554",2021-07-23,"Sabah",0,"Eta B.1.525","voi"
"1555",2021-07-23,"Perlis",0,"Eta B.1.525","voi"
"1556",2021-07-23,"Pulau Pinang",0,"Eta B.1.525","voi"
"1557",2021-07-23,"Melaka",0,"Eta B.1.525","voi"
"1558",2021-07-23,"W.P. Labuan",0,"Eta B.1.525","voi"
"1559",2021-07-23,"Pahang",0,"Eta B.1.525","voi"
"1560",2021-07-23,"Malaysia",3,"Eta B.1.525","voi"
"1561",2021-07-23,"Selangor",0,"Eta B.1.525","voi"
"1562",2021-07-23,"Kelantan",0,"Eta B.1.525","voi"
"1563",2021-07-23,"Sarawak",0,"Eta B.1.525","voi"
"1564",2021-07-23,"W.P. Kuala Lumpur",0,"Eta B.1.525","voi"
"1565",2021-07-23,"Kedah",0,"Eta B.1.525","voi"
"1566",2021-07-23,"Perak",0,"Eta B.1.525","voi"
"1567",2021-07-23,"Johor",0,"Eta B.1.525","voi"
"1568",2021-07-23,"W.P. Putrajaya",0,"Eta B.1.525","voi"
"1569",2021-07-23,"Terengganu",0,"Eta B.1.525","voi"
"1570",2021-07-23,"Negeri Sembilan",0,"Eta B.1.525","voi"
"1571",2021-07-23,"Sabah",0,"Eta B.1.525","voi"
"1572",2021-07-23,"Perlis",0,"Eta B.1.525","voi"
"1573",2021-07-23,"Pulau Pinang",0,"Eta B.1.525","voi"
"1574",2021-07-23,"Melaka",0,"Eta B.1.525","voi"
"1575",2021-07-23,"W.P. Labuan",0,"Eta B.1.525","voi"
"1576",2021-07-23,"Pahang",0,"Eta B.1.525","voi"
"1577",2021-07-23,"Malaysia",0,"Eta B.1.525","voi"
"1578",2021-07-28,"Selangor",2,"Alpha B.1.1.7","voc"
"1579",2021-07-28,"Kelantan",0,"Alpha B.1.1.7","voc"
"1580",2021-07-28,"Sarawak",0,"Alpha B.1.1.7","voc"
"1581",2021-07-28,"W.P. Kuala Lumpur",3,"Alpha B.1.1.7","voc"
"1582",2021-07-28,"Kedah",0,"Alpha B.1.1.7","voc"
"1583",2021-07-28,"Perak",0,"Alpha B.1.1.7","voc"
"1584",2021-07-28,"Johor",0,"Alpha B.1.1.7","voc"
"1585",2021-07-28,"W.P. Putrajaya",0,"Alpha B.1.1.7","voc"
"1586",2021-07-28,"Terengganu",0,"Alpha B.1.1.7","voc"
"1587",2021-07-28,"Negeri Sembilan",0,"Alpha B.1.1.7","voc"
"1588",2021-07-28,"Sabah",0,"Alpha B.1.1.7","voc"
"1589",2021-07-28,"Perlis",0,"Alpha B.1.1.7","voc"
"1590",2021-07-28,"Pulau Pinang",0,"Alpha B.1.1.7","voc"
"1591",2021-07-28,"Melaka",0,"Alpha B.1.1.7","voc"
"1592",2021-07-28,"W.P. Labuan",0,"Alpha B.1.1.7","voc"
"1593",2021-07-28,"Pahang",0,"Alpha B.1.1.7","voc"
"1594",2021-07-28,"Malaysia",5,"Alpha B.1.1.7","voc"
"1595",2021-07-28,"Selangor",6,"Alpha B.1.1.7","voc"
"1596",2021-07-28,"Kelantan",0,"Alpha B.1.1.7","voc"
"1597",2021-07-28,"Sarawak",0,"Alpha B.1.1.7","voc"
"1598",2021-07-28,"W.P. Kuala Lumpur",0,"Alpha B.1.1.7","voc"
"1599",2021-07-28,"Kedah",0,"Alpha B.1.1.7","voc"
"1600",2021-07-28,"Perak",0,"Alpha B.1.1.7","voc"
"1601",2021-07-28,"Johor",0,"Alpha B.1.1.7","voc"
"1602",2021-07-28,"W.P. Putrajaya",0,"Alpha B.1.1.7","voc"
"1603",2021-07-28,"Terengganu",0,"Alpha B.1.1.7","voc"
"1604",2021-07-28,"Negeri Sembilan",0,"Alpha B.1.1.7","voc"
"1605",2021-07-28,"Sabah",3,"Alpha B.1.1.7","voc"
"1606",2021-07-28,"Perlis",0,"Alpha B.1.1.7","voc"
"1607",2021-07-28,"Pulau Pinang",0,"Alpha B.1.1.7","voc"
"1608",2021-07-28,"Melaka",0,"Alpha B.1.1.7","voc"
"1609",2021-07-28,"W.P. Labuan",0,"Alpha B.1.1.7","voc"
"1610",2021-07-28,"Pahang",0,"Alpha B.1.1.7","voc"
"1611",2021-07-28,"Malaysia",9,"Alpha B.1.1.7","voc"
"1612",2021-07-28,"Selangor",0,"Beta B.1.351","voc"
"1613",2021-07-28,"Kelantan",0,"Beta B.1.351","voc"
"1614",2021-07-28,"Sarawak",1,"Beta B.1.351","voc"
"1615",2021-07-28,"W.P. Kuala Lumpur",0,"Beta B.1.351","voc"
"1616",2021-07-28,"Kedah",0,"Beta B.1.351","voc"
"1617",2021-07-28,"Perak",0,"Beta B.1.351","voc"
"1618",2021-07-28,"Johor",0,"Beta B.1.351","voc"
"1619",2021-07-28,"W.P. Putrajaya",0,"Beta B.1.351","voc"
"1620",2021-07-28,"Terengganu",0,"Beta B.1.351","voc"
"1621",2021-07-28,"Negeri Sembilan",0,"Beta B.1.351","voc"
"1622",2021-07-28,"Sabah",0,"Beta B.1.351","voc"
"1623",2021-07-28,"Perlis",0,"Beta B.1.351","voc"
"1624",2021-07-28,"Pulau Pinang",0,"Beta B.1.351","voc"
"1625",2021-07-28,"Melaka",0,"Beta B.1.351","voc"
"1626",2021-07-28,"W.P. Labuan",0,"Beta B.1.351","voc"
"1627",2021-07-28,"Pahang",0,"Beta B.1.351","voc"
"1628",2021-07-28,"Malaysia",1,"Beta B.1.351","voc"
"1629",2021-07-28,"Selangor",48,"Beta B.1.351","voc"
"1630",2021-07-28,"Kelantan",24,"Beta B.1.351","voc"
"1631",2021-07-28,"Sarawak",44,"Beta B.1.351","voc"
"1632",2021-07-28,"W.P. Kuala Lumpur",9,"Beta B.1.351","voc"
"1633",2021-07-28,"Kedah",14,"Beta B.1.351","voc"
"1634",2021-07-28,"Perak",16,"Beta B.1.351","voc"
"1635",2021-07-28,"Johor",10,"Beta B.1.351","voc"
"1636",2021-07-28,"W.P. Putrajaya",3,"Beta B.1.351","voc"
"1637",2021-07-28,"Terengganu",9,"Beta B.1.351","voc"
"1638",2021-07-28,"Negeri Sembilan",3,"Beta B.1.351","voc"
"1639",2021-07-28,"Sabah",4,"Beta B.1.351","voc"
"1640",2021-07-28,"Perlis",4,"Beta B.1.351","voc"
"1641",2021-07-28,"Pulau Pinang",8,"Beta B.1.351","voc"
